source,url,title,body,domain,sub_domain,scraped_at
TheHindu,https://www.thehindu.com/news/national/kerala/colourful-welcome-marks-start-of-new-academic-year-in-schools-across-ernakulam/article71048235.ece,Colourful welcome marks new academic year in schools across Ernakulam,Subscribed with another email? Logout and Login with that one.,Education,General,2026-06-02T10:19:54.771607
TheHindu,https://www.thehindu.com/news/national/kerala/roof-of-building-on-school-campus-in-kerala-capital-collapses-no-injuries/article71049564.ece,Close call as roof of building on school campus in Kerala capital collapses,Subscribed with another email? Logout and Login with that one.,Education,General,2026-06-02T10:19:58.336866
TheHindu,https://www.thehindu.com/news/cities/mumbai/opposition-questions-exclusion-of-80-lakh-women-from-ladki-bahin-scheme/article71048835.ece,Opposition questions exclusion of 80 lakh women from Ladki Bahin scheme,Subscribed with another email? Logout and Login with that one.,Technology,AI,2026-06-02T10:20:01.627084
TheHindu,https://www.thehindu.com/news/cities/chennai/victim-inkoyambeduflyover-hit-and-run-case-was-sexually-harassed-by-accused-at-pub/article71048183.ece,Victim in Koyambedu flyover hit-and-run case was sexually harassed by accused at pub,Subscribed with another email? Logout and Login with that one.,Technology,AI,2026-06-02T10:20:04.913413
TheHindu,https://www.thehindu.com/news/cities/bangalore/man-with-pregnant-wife-sits-on-road-in-protest-against-governors-convoy-in-bengaluru/article71048436.ece,Man sits on road in protest as traffic halted to let Governor’s convoy pass in Bengaluru,Subscribed with another email? Logout and Login with that one.,SocialIssues,General,2026-06-02T10:20:08.372801
TheHindu,https://www.thehindu.com/news/cities/Delhi/road-sweeper-machines-benefit-only-18-of-capitals-population-study/article71049633.ece,Road-sweeper machines benefit only 18% of Capital’s population: study,Subscribed with another email? Logout and Login with that one.,General,General,2026-06-02T10:20:11.857055
TheHindu,https://www.thehindu.com/news/national/telangana/telanganas-12-year-growth-story-faces-headwinds/article71049420.ece,Telangana’s 12-year growth story faces headwinds,Subscribed with another email? Logout and Login with that one.,General,General,2026-06-02T10:20:15.333244
TheHindu,https://www.thehindu.com/news/national/kerala/actor-ansiba-hassan-escalates-row-with-amma-lodges-second-complaint-against-executive-committee-member/article71051023.ece,Ansiba Hassan-AMMA row escalates; actor lodges second complaint against executive committee member,Subscribed with another email? Logout and Login with that one.,Technology,AI,2026-06-02T10:20:18.966600
TheHindu,https://www.thehindu.com/news/national/karnataka/students-received-a-warm-welcome-featuring-floral-decorations-and-celebratory-gestures-in-all-school-on-monday/article71049360.ece,Students received a warm welcome featuring floral decorations and celebratory gestures in all school on Monday,Subscribed with another email? Logout and Login with that one.,Education,General,2026-06-02T10:20:22.101650
TheHindu,https://www.thehindu.com/news/cities/Madurai/tnstc-driver-assaulted-with-knife-by-history-sheeter-near-madurai/article71048051.ece,TNSTC driver assaulted with knife by history-sheeter near Madurai,Subscribed with another email? Logout and Login with that one.,Technology,AI,2026-06-02T10:20:25.144267
TheHindu,https://www.thehindu.com/news/cities/Delhi/only-18-of-delhis-population-covered-by-mechanical-road-sweepers-ceew/article71049226.ece,Road-sweeper machines benefit only 18% of Capital’s population: study,Subscribed with another email? Logout and Login with that one.,General,General,2026-06-02T10:20:29.128980
TheHindu,https://www.thehindu.com/todays-paper/tp-national/tp-kerala/hc-issues-directions-for-upkeep-of-chottanikkara-temple-premises/article71049135.ece,HC issues directions for upkeep of Chottanikkara temple premises,Subscribed with another email? Logout and Login with that one.,SocialIssues,Communalism,2026-06-02T10:20:34.001504
IndianExpress,https://indianexpress.com/newsletters/,The Indian Express Newsletter & Alerts,,General,General,2026-06-02T10:20:50.027425
IndianExpress,https://indianexpress.com/section/weather/,"Weather Today in India: City-wise Forecast, Temperature","This section page brings you real-time weather updates and accurate forecasts for cities across India. Get updates on today’s temperature, live weather conditions, rainfall updates, humidity levels, and short- and long-term forecasts on this page.... Read More... This section page brings you real-time weather updates and accurate forecasts for cities across India. Get updates on today’s temperature, live weather conditions, rainfall updates, humidity levels, and short- and long-term forecasts on",General,General,2026-06-02T10:20:52.492914
IndianExpress,https://indianexpress.com/subscribe/all-access/,Access Denied,Reference #18.bce954b8.1780375854.be7c0d6 https://errors.edgesuite.net/18.bce954b8.1780375854.be7c0d6 https://errors.edgesuite.net/18.bce954b8.1780375854.be7c0d6,General,General,2026-06-02T10:20:54.445197
IndianExpress,https://indianexpress.com/subscribe/all-access/?utm_source=IESITE&utm_medium=Banner&utm_campaign=EpaperL1,Access Denied,Reference #18.b5e954b8.1780375857.1cfe929e https://errors.edgesuite.net/18.b5e954b8.1780375857.1cfe929e https://errors.edgesuite.net/18.b5e954b8.1780375857.1cfe929e,Technology,AI,2026-06-02T10:20:57.437520
IndianExpress,https://indianexpress.com/section/opinion/,Express Opinion,"In today’s world, growth will be driven not just by the movement of goods, but by ideas, data, and technology. This is where the UK-India partnership is especially powerful. Insulin resistance, commonly associated with diabetes and metabolic disorders, may also play a role in migraines. Studies suggest that addressing insulin sensitivity through lifestyle changes can improve overall health and reduce the risk of chronic conditions like diabetes, hypertension, obesity, and PCOS. Regular exercise,",General,General,2026-06-02T10:21:02.381003
IndianExpress,https://indianexpress.com/section/india/,INDIA NEWS,"The changes to the Immigration and Foreigners Rules also offer limited relief to children born in cases where one or both parents are foreign nationals. Weather Forecast: The IMD said daytime temperatures will remain below normal at most places in the national capital, offering relief from the intense summer heat. Police sources say J-K man did not fall for offers of money to ‘send photographs of security forces’ deployment’ 32-year-old was disabled, family says; police say services of trainee I",General,General,2026-06-02T10:21:04.575012
IndianExpress,https://indianexpress.com/section/cities/,CITIES NEWS,,General,General,2026-06-02T10:21:20.187695
IndianExpress,https://indianexpress.com/section/upsc-current-affairs/,UPSC Current Affairs 2026,,Technology,AI,2026-06-02T10:21:22.612287
IndianExpress,https://indianexpress.com/section/entertainment/,Entertainment,"Trump expresses anger and concern over Israel's actions in Lebanon during a call with Netanyahu. He warns that Israel's plans to expand operations, including a possible strike on Beirut, would isolate the country and damage its relationship with the international community. Trump also raises concerns about civilian casualties and impact on talks with Iran.",Entertainment,General,2026-06-02T10:21:24.958606
IndianExpress,https://indianexpress.com/section/sports/,Sports News,"ICC Board approves recommendation; both teams have to agree before the start of the match A three-year period involving a back niggle, weight loss and power training followed Sumit Antil's latest para javelin throw world record-shattering throw of 74.82m ""If either Gukesh or Sindarov wins by three points, I would not be massively shocked,” Nielsen says when asked to predict the fate of the upcoming World Championship The 'Four Eyes' cover all bases as India's dynamic duo prepare to take on the b",Sports,General,2026-06-02T10:21:27.307939
IndianExpress,https://indianexpress.com/section/world/,WORLD NEWS,,General,General,2026-06-02T10:21:31.276125
IndianExpress,https://indianexpress.com/section/lifestyle/,LIFESTYLE NEWS,,General,General,2026-06-02T10:21:37.412328
IndianExpress,https://indianexpress.com/section/technology/,Technology,"While Anthropic remains one of strong AI labs on the market, it has primarily focused on developing AI tools for coding and enterprise customers. Trump expresses anger and concern over Israel's actions in Lebanon during a call with Netanyahu. He warns that Israel's plans to expand operations, including a possible strike on Beirut, would isolate the country and damage its relationship with the international community. Trump also raises concerns about civilian casualties and impact on talks with I",Technology,General,2026-06-02T10:21:43.523440
IndianExpress,https://indianexpress.com/section/cities/mumbai/,MUMBAI NEWS,,Technology,AI,2026-06-02T10:21:48.996067
IndianExpress,https://indianexpress.com/section/cities/delhi/,DELHI NEWS,,General,General,2026-06-02T10:21:54.272948
IndianExpress,https://indianexpress.com/section/cities/chandigarh/,CHANDIGARH NEWS,,General,General,2026-06-02T10:21:58.119919
IndianExpress,https://indianexpress.com/section/cities/bangalore/,BANGALORE NEWS,,General,General,2026-06-02T10:22:00.695967
IndianExpress,https://indianexpress.com/section/cities/lucknow/,LUCKNOW NEWS,,General,General,2026-06-02T10:22:04.768101
IndianExpress,https://indianexpress.com/subscribe/upsc-special/,Access Denied,Reference #18.bce954b8.1780375932.be8f7df https://errors.edgesuite.net/18.bce954b8.1780375932.be8f7df https://errors.edgesuite.net/18.bce954b8.1780375932.be8f7df,Education,General,2026-06-02T10:22:12.093270
IndianExpress,https://indianexpress.com/section/health-wellness/,HEALTH WELLNESS NEWS,"After multiple blocked arteries, this executive learned a crucial truth: stents can open arteries, but they cannot stop heart disease from progressing unless this routine is done Health Ministry rationale: Several data points in NFHS reported by other surveys, omissions an attempt at “data harmonisation”. An eight-year Indian clinical trial shows that radiation therapy after bladder removal surgery can significantly reduce cancer recurrence, offering a more affordable alternative to costly immun",General,General,2026-06-02T10:22:17.597886
IndianExpress,https://indianexpress.com/puzzles-and-games/,Indian Express Daily Crossword and Sudoku,"Sharpen your curiosity, one game at a time. Enjoy daily crosswords, sudoku puzzles and online quizzes from The Indian Express.",Sports,General,2026-06-02T10:22:21.264496
IndianExpress,https://indianexpress.com/audio/3-things/delhi-gymkhana-row-indias-water-crisis-and-byjus-collapse/10713114/,"Delhi Gymkhana row, India’s water crisis, and Byju’s collapse","Our flagship daily news show, where we talk to in-house experts about what is going on and why you need to care about it. First, we speak to The Indian Express’ Sohini Ghosh about the Delhi Gymkhana Club eviction row, why the Centre has asked one of Delhi’s oldest elite institutions to vacate its Lutyens’ premises, and how a parallel rent dispute has complicated the standoff. Next, we talk to The Indian Express’ Jayprakash Naidu about the worsening drinking water crisis in Riwa village near Raip",General,General,2026-06-02T10:22:23.784718
IndianExpress,https://indianexpress.com/section/cities/chennai/,CHENNAI NEWS,,Technology,AI,2026-06-02T10:22:25.917899
IndianExpress,https://indianexpress.com/section/cities/hyderabad/,HYDERABAD NEWS,,General,General,2026-06-02T10:22:28.475735
IndianExpress,https://indianexpress.com/article/cities/chandigarh/punjab-police-reshuffle-amritsar-rural-ssp-transferred-bikram-singh-majithia-10719034/,"Day after Punjab leader Bikram Majithia stormed police station, Amritsar Rural SSP shunted out","The Punjab government on Monday removed Amritsar Rural SSP Suhel Qasim Mir from his post, the move coming a day after former minister and Shiromani Akali Dal leader Bikram Singh Majithia and around 50-60 others allegedly forcibly entered the Majitha police station and attempted to forcibly release a detainee from police custody. Mir has been posted as Assistant Inspector General Personnel-I, Punjab. His transfer came hours after he held a press conference in Amritsar sharing details about the FI",Crime,General,2026-06-02T10:22:30.849056
